"P606t","A049","A071","p344p","incanon","p493p","a070p","a114p","A094","Gorx"
0.38,2,1,294.184,378.745410323728,0,60,6,12,9
1.87,4,1,1144.43,1144.43,0,80,5,12,4
5.65,2,2,711.73,711.73,0,66,5,3,8
2.55,3,2,1398.26,1398.26,0,29,7,3,5
1.69,2,1,342.054,342.054,0,66,7,12,8
0.975,3,1,2134.09,2134.09,0,52,7,5,2
0,2,3,1087.434,1087.434,0,80,7,12,8
0.225,3,2,220.55,384.425217473064,0,35,4,12,7
0,2,2,346.384,438.650583151052,0,79,4,12,3
0,2,1,237.84,237.84,0,80,6,12,9
4.62,2,2,1296.287,1296.287,0,80,7,12,1
4.05,2,1,306.5575,306.5575,0,69,6,12,2
0.16,6,1,1477.74,1477.74,0,54,8,5,12
0,1,1,125.0525,132.222716346154,0,35,4,3,6
1.84,3,3,1800.465,1800.465,0,43,9,3,8
0.3,2,3,1341.74,1341.74,0,58,7,6,8
5.22,1,2,417.251538461538,423.101362179487,0,37,4,3,2
0,2,2,356.55,384.253989901962,0,41,5,3,4
2.76,3,1,769.27,769.27,0,57,8,5,6
0,1,2,209.4045,269.4045,0,78,4,12,12
0,1,1,284.727,447.434313276391,0,69,5,12,8
0,2,2,687.152,687.152,0,68,7,12,3
0,3,1,150.23,246.505860937628,0,29,4,3,10
0,2,2,850.09,854.137753859647,0,74,9,12,11
0,3,2,609.38,615.812115384615,0,45,6,4,1
0,1,2,233.782,240.612048076923,0,78,7,12,11
0,2,1,651.59,651.59,0,56,5,4,11
1.425,4,2,267.26,364.190227524499,0,40,6,8,2
0,1,2,241.15,241.15,0,75,6,12,3
0,2,2,842.5915,842.5915,0,69,8,12,6
0,4,1,375.48,375.48,0,35,5,8,5
0,3,1,730.875,730.875,0,43,5,5,5
3.27,2,1,1486.68,1486.68,0,64,8,3,8
2.34,3,1,833.02,833.02,0,32,6,6,8
3.535,2,1,875.364,875.364,0,80,6,12,6
0,2,1,284.944,284.944,0,80,5,12,5
0,5,1,531.16,536.68500801282,0,45,5,7,5
123.295,4,1,600.89,600.89,0,48,6,7,1
2.485,3,3,277.16,277.16,0,54,7,5,9
10.075,3,1,895.23,895.23,0,59,5,5,8
1.8,2,1,339.274,339.274,0,80,5,12,5
0,1,1,255.712,260.999740384615,0,80,3,12,1
0,1,1,319,324.060528846154,0,49,3,8,2
0,1,1,305.012,308.535942307692,0,77,4,12,11
14.61,3,1,2134.09,2134.09,0,59,6,3,2
0,4,2,288.31,423.570160287331,0,44,5,9,5
0,3,1,1721.53,1721.53,0,52,7,2,4
0,1,1,181.362,291.521620766749,0,69,4,12,3
0,1,1,192.352,267.492654583161,0,80,3,12,1
0,1,2,212.042,285.042,0,79,4,12,12
0,2,2,287.52,362.849815705128,0,26,4,7,5
25.245,3,2,390.692,546.025128936323,0,29,4,7,8
0,3,1,1944.8,1944.8,0,47,5,7,3
0,1,2,304.177,311.054115384615,0,69,5,5,11
7.67,2,2,1155.13,1155.13,0,60,4,4,9
77.5,2,1,328.67,328.67,0,60,5,8,9
0.69,4,1,813.33,813.33,0,45,7,3,4
0,1,1,259.542,259.542,0,80,8,12,12
0,1,2,204.22,204.22,0,27,6,3,12
3.75,1,2,289.492,370.530173328515,0,64,3,12,4
4.265,1,1,732.8925,738.760552884615,0,25,3,2,8
0.1,3,2,165.1,254.1,0,60,4,9,1
160.365,3,1,1137.29717948718,1137.29717948718,0,52,6,5,9
0,8,1,1005.63717948718,1005.63717948718,0,41,6,5,4
0,3,1,950.1,950.1,0,33,5,7,4
1.945,2,2,404.03,408.658221153846,0,33,4,3,4
0,4,2,1275.45,1275.45,0,44,7,3,4
0,4,1,813.57,813.57,0,48,5,5,6
4.615,2,1,577.035,577.035,0,64,6,5,3
0,4,3,1063.74,1063.74,0,42,8,8,2
3.895,2,1,405.3225,405.3225,0,66,7,3,4
0,1,2,403.445,403.445,0,56,5,3,5
0.95,1,1,115.38,120.133125,0,51,4,9,2
18,2,2,633.25,633.25,0,56,6,4,6
17.46,1,2,580.82,586.652884615385,0,64,4,4,9
0,1,2,310.7,317.052884615385,0,66,3,12,7
9.92,4,3,2134.09,2134.09,0,39,10,1,3
0.785,1,2,327.27,331.64640224359,0,47,4,7,11
1.675,2,3,1336.29,1336.29,0,57,6,3,5
21.835,2,1,400.024,400.024,0,74,7,12,9
0,4,2,2134.09,2134.09,0,30,6,4,7
24.195,5,1,2134.09,2134.09,0,67,7,4,8
0,1,2,254.657,265.199291666667,0,80,8,12,8
0,4,1,1083.84,1083.84,0,41,8,2,12
0,2,2,349.15,349.15,0,66,4,12,2
0,1,2,138,226.786908775953,0,68,4,12,6
0.19,2,2,372.65,389.144115894315,0,43,4,3,2
99.99,3,1,1054,1054,0,54,5,8,6
0.5,2,1,718.69,718.69,0,64,6,5,3
0,2,1,275.215,275.215,0,78,6,11,8
6.38,4,1,745.425,745.425,0,46,6,2,9
0,1,1,1041.76,1049.53310096154,0,50,6,3,8
0.29,2,1,487.864,487.864,0,66,5,12,6
0,3,2,268.15,279.325833333333,0,35,5,5,3
2.175,3,1,435.42,435.42,0,35,5,7,5
0,1,2,125.962,239.045088305718,0,80,3,12,6
0,1,1,274.791538461538,279.542171474359,0,36,3,6,10
0,2,1,343.864,343.864,0,72,5,12,9
23.325,2,1,532.9825,532.9825,0,56,7,4,6
5.275,2,1,1552.424,1552.424,0,80,4,12,9
0,4,1,697.92,697.92,0,55,6,6,10
0,1,1,294.7245,301.337,0,68,3,12,8
0,1,1,550,569.730044988118,0,61,5,12,2
4.615,2,1,688.35,694.741025641026,0,25,4,3,9
0,1,2,212.31,217.740552884615,0,72,7,12,5
0.75,3,1,500.77,500.77,0,80,6,12,2
21,1,2,255.822,260.893466346154,0,63,6,12,3
0,1,2,220,224.826298076923,0,62,5,5,5
7.85,1,2,871.92,877.180881410256,0,41,7,2,2
0,4,2,823.3475,823.3475,0,34,4,3,6
5.495,5,2,1126.93,1126.93,0,40,6,3,7
0,1,1,332.67,342.3380591792,0,60,5,12,3
0,2,2,401.13,465.74125,0,34,5,7,9
0,2,1,518.3,518.3,0,65,7,2,6
0,3,2,536.82,536.82,0,27,4,8,12
0,1,2,155.7095,161.505461538462,0,80,5,12,3
3.89,2,2,728.84,728.84,0,59,6,3,3
0,4,2,1142.3975,1142.3975,0,44,5,6,8
3.925,2,1,405.272,470.914921819219,0,66,5,12,9
6.685,4,1,936.511538461538,936.511538461538,0,42,6,7,6
1.135,4,2,1182.09,1182.09,0,51,7,3,4
0,2,1,890.37,890.37,0,65,4,7,8
0,1,2,169.935,169.935,0,47,10,5,8
2.4,5,1,750.475,750.475,0,57,7,7,2
6.845,2,1,421.464,421.464,0,78,8,12,12
5,2,3,293.382,293.382,0,63,7,12,4
0,1,1,66.1,217.671585334335,0,55,2,8,8
0,1,1,180.25,280.573099051751,0,53,3,12,2
0,4,1,1388.91,1388.91,0,36,6,6,8
0,4,2,399.34,399.34,0,27,5,8,2
1.05,1,2,210.852,218.272889423077,0,80,4,12,6
1.5,1,2,600.03,608.996850961538,0,63,8,3,2
6.25,4,3,1211.705,1211.705,0,42,10,4,12
0,1,2,537.18,543.15141025641,0,27,4,3,9
0.68,2,2,261.572,356.305720295458,0,65,4,8,1
9.105,2,1,1778.93,1778.93,0,45,6,1,8
0,1,1,1063.31,1073.49895833333,0,74,8,12,2
0,1,1,372.22,386.171784782171,0,41,4,4,3
0.125,1,2,256.24,260.765376602564,0,63,4,4,11
0,1,1,181.7395,197.775715620957,0,78,4,12,10
4.29,2,2,469.33,474.816754807692,0,50,4,7,11
0,5,1,336.230769230769,446.581706813124,0,46,4,11,8
5.16,2,1,280.694,377.22757892044,0,80,4,12,9
106.94,2,1,651.03,651.03,0,76,7,12,9
11.755,3,1,899.76,899.76,0,46,4,8,3
3.18,4,1,494.05,494.05,0,40,4,6,10
0.5,4,3,1277.475,1277.475,0,34,6,3,6
0,2,2,498.89,504.41500801282,0,39,4,3,5
0,5,1,900.59,900.59,0,47,5,3,6
2.45,2,1,596.54,596.54,0,62,7,4,8
0,4,1,742.31,742.31,0,47,7,7,3
0,1,1,1430.785,1430.785,0,55,7,2,6
12.515,3,1,1681.95,1681.95,0,35,6,2,11
32.25,3,2,221.012,221.012,0,64,7,2,7
2.795,2,2,632.352,692.102163188871,0,77,4,7,1
58.445,2,2,982.97,982.97,0,49,7,3,8
5.87,5,1,1622.9,1622.9,0,46,6,2,8
0,1,2,560.33,566.094230769231,0,66,4,12,5
0,3,2,167.88,262.582401841625,0,43,7,7,3
0,2,1,191.54,191.54,0,79,4,12,6
6.51,1,2,396.3595,406.098025641026,0,73,8,12,8
0,1,1,2134.09,2142.82521634615,1,53,7,5,7
0,4,2,718.06,718.06,0,35,4,3,11
2.55,1,2,263.1,268.691586538462,0,47,3,8,6
104.5,3,1,548.12,548.12,0,49,5,6,3
8.05,2,1,159.892,159.892,0,71,5,12,4
9,3,2,429.93,429.93,0,52,7,12,5
3,2,1,2134.09,2134.09,0,61,10,2,6
32.5,2,1,1263.03,1263.03,0,29,5,3,9
0,2,1,818.004,818.004,0,65,7,12,7
10.295,1,1,205.79,210.582788461538,0,71,7,12,6
0,2,1,506.08,506.08,0,75,5,5,10
6.595,3,2,960.7625,960.7625,0,50,5,4,3
0,1,2,160.542,225.633057692308,0,74,5,12,1
0,1,2,127.467,231.737780049603,0,60,7,7,2
13.29,2,2,350.41,350.41,0,64,6,12,2
4.335,2,1,753.259,753.259,0,78,5,12,7
0,2,1,511.9065,511.9065,0,80,6,12,3
0,2,1,370.4475,370.4475,0,67,6,12,2
34.925,2,1,278.744,278.744,0,75,9,12,3
2.5,2,3,341.234,341.234,0,76,6,12,4
0,3,2,388.15,392.784230769231,0,46,8,7,3
0,1,1,673.08,679.539166666667,0,56,4,5,6
0,3,2,44,147.310014555081,0,26,3,9,5
0,1,2,610.03,617.9553125,0,67,9,5,11
0,1,1,230.77,235.861378205128,0,54,4,5,6
12.5,1,1,179.902,200.71609782409,0,70,5,12,2
1.48,4,1,661.32,661.32,0,61,8,4,9
1.99,2,3,551.772,551.772,0,63,6,5,2
0,1,1,75,116.224826257283,0,47,6,7,5
1.7,2,2,116.2645,116.2645,0,65,5,3,7
0,2,1,279.8,279.8,0,66,5,12,11
2.69,2,1,294.384,398.928991114021,0,52,4,12,8
25.67,2,1,863.07,863.07,0,50,6,5,8
0,2,2,1292.35,1292.35,0,50,9,1,3
2.495,2,1,1060.28,1060.28,0,59,8,3,10
5.69,2,1,827.262,827.262,0,74,8,12,8
0.395,1,1,326.022,436.573045508047,0,68,3,12,4
10.78,1,1,251.41,257.524807692308,0,60,6,12,5
0,3,1,610.56,610.56,0,55,8,5,10
1.62,1,2,159.302,263.301615384615,0,24,3,10,9
0,1,1,168.362,168.362,0,80,8,12,12
2.09,7,1,2134.09,2134.09,0,80,10,2,6
0.68,4,1,1113.69,1113.69,0,41,6,5,9
1.445,4,3,1526.5075,1526.5075,0,49,9,2,10
0,3,2,124.62,218.348317238161,0,38,6,7,3
0,1,1,318.275,322.909230769231,0,72,4,12,3
34,2,1,513.374,513.374,0,69,7,12,5
0.45,1,1,186.042,270.286416305437,0,75,3,12,3
8.3,1,1,100.672,190.817836372496,0,34,3,12,5
0,3,1,632.54,632.54,0,31,5,7,10
0,2,1,367.84,472.690969429579,0,74,3,12,9
1.895,2,2,562.184,562.184,0,76,8,12,7
0,1,1,384.83,389.459326923077,0,53,5,7,3
1.75,1,2,286.112,292.196166666667,0,72,4,12,8
0,2,2,874.764,874.764,0,71,9,12,8
0,1,1,1847.58,1855.1671875,0,28,4,2,8
0,4,3,407.9,439.118816361728,0,27,4,8,8
1.08,2,2,853.345,853.345,0,71,5,12,6
1.895,4,2,380.23,566.288287216659,0,43,7,5,6
0.25,3,3,1857.225,1857.225,0,23,7,3,9
0,3,1,500.62,505.373125,0,40,5,3,2
4.295,2,2,663.6,663.6,0,52,5,6,6
0,6,2,685.55,685.55,0,36,5,5,3
16,2,3,1257.15,1257.15,0,58,5,8,3
2.995,2,1,1081.459,1081.459,0,72,5,12,2
5.095,2,2,2134.09,2134.09,0,60,10,1,8
0,1,2,541.052,552.082625,0,80,9,12,1
0,1,1,72,270.342162253047,0,60,2,9,11
1.495,1,2,287.0245,292.651815705128,0,80,5,12,4
2.02,2,1,955.8465,955.8465,0,70,10,12,4
1.045,2,1,1109.65,1109.65,0,56,8,5,2
0,2,3,307.23,419.042925231534,0,45,5,7,2
10.27,4,1,2125.02923076923,2125.02923076923,0,50,5,6,4
0,1,2,176.282,251.890925846944,0,66,3,12,3
2.265,5,1,2134.09,2134.09,0,45,8,3,8
0,1,2,158.3845,162.760846153846,0,80,3,12,11
0,2,1,1791.795,1791.795,0,41,4,3,8
0,3,1,96.175,96.175,0,40,4,5,9
0,2,2,879.492,879.492,0,80,5,12,11
18.25,1,1,159.072,291.964110415008,0,64,5,5,2
0,1,1,38.0025,42.7023557692308,0,59,3,12,4
0,1,2,160.962,165.487432692308,0,80,5,12,11
2.725,4,1,803.561538461538,803.561538461538,0,52,6,5,4
0,2,1,1546.92,1546.92,0,28,5,3,6
0,3,2,325.99,401.519607371795,0,49,5,11,10
14,2,1,423.564,423.564,0,66,5,12,6
4.5,2,1,882.23,882.23,0,74,3,12,11
2.5,1,1,145,154.46887832757,0,64,6,5,4
14.59,2,1,347.444,347.444,0,68,6,12,8
0,1,1,1021.53,1027.67724358974,0,60,8,5,4
0.625,2,2,687.48,687.48,0,26,4,3,5
0,2,2,595.65,600.663076923077,0,39,5,3,6
0,3,1,469.691538461538,469.691538461538,0,23,4,7,9
1.69,2,2,699.412,699.412,0,76,6,4,11
1,2,1,355.34,355.34,0,63,6,3,12
2.645,1,2,229.47,235.860384615385,0,63,5,12,6
0,3,1,499.545897435897,499.545897435897,0,47,7,7,2
0,1,1,718.57,723.204230769231,0,41,4,2,3
0.995,1,2,124.08,210.270893854966,0,60,3,4,10
0,1,2,879.78,884.087916666667,0,52,5,1,11
0,2,1,483.244,483.244,0,77,6,12,10
0,1,1,335.64,335.64,0,22,6,7,5
0,3,2,793.89,793.89,0,46,5,3,2
2.7,3,1,642.132,642.132,0,67,4,12,1
0,3,1,776.48,776.48,0,46,5,3,8
0,1,1,267.322,275.32511698718,0,80,6,12,2
0,2,1,636.55,636.55,0,46,5,3,5
12.935,4,3,2090.695,2090.695,0,33,5,2,11
0,2,1,274.23,274.23,0,60,4,6,11
0,2,3,1923.575,1923.575,0,56,4,2,9
13.1,4,1,1098.6,1098.6,0,39,5,4,7
9,2,1,327.895,327.895,0,67,7,12,9
0,2,1,941.41,941.41,0,52,5,2,7
0,3,1,518.252,618.114131953284,0,53,4,7,8
1.625,2,1,540.724,540.724,0,75,6,12,9
0.445,3,1,1153.86,1153.86,0,25,6,10,5
3.65,1,2,218.662,310.110727082074,0,80,3,12,2
0.5,5,1,2134.09,2134.09,0,36,5,6,7
0,2,1,2061.0925,2061.0925,0,29,4,1,8
0,1,1,606.7,614.2084375,0,42,6,3,5
0,1,1,614.44,619.823661858974,0,36,3,2,7
0.4,2,2,317.674,414.942881688477,0,79,4,12,4
0.96,3,1,1315.48,1315.48,0,47,6,2,8
9,3,1,571.591538461538,578.023653846154,0,46,7,7,5
84.94,3,1,2134.09,2134.09,0,80,7,2,7
5.985,2,1,538.224,538.224,0,68,7,12,11
2.475,2,1,592.36,592.36,0,27,3,7,6
12.475,2,1,443.19,443.19,0,65,6,12,11
0,2,1,1062.77,1062.77,0,33,5,3,11
0,3,2,1458.952,1458.952,0,63,7,7,9
1,3,2,673.98,673.98,0,30,4,7,8
0,2,2,445.442,445.442,0,64,6,7,11
11.97,1,1,205.6025,208.157275641026,0,68,3,12,7
0,2,3,830.545,830.545,0,59,8,8,9
0,1,2,454.077,467.745118684343,0,71,4,12,8
0,6,2,1616.8,1616.8,0,65,7,3,7
0,1,1,421.2,425.810432692308,0,62,5,4,4
0.225,2,1,739.32,739.32,0,68,6,12,5
0,1,1,115.39,120.213413461538,0,24,4,9,4
1.95,3,3,1032.95,1032.95,0,22,4,7,8
4.24,2,1,412.004,412.004,0,75,6,12,5
2.77,2,2,80.3,200.876036017864,0,27,3,8,9
1.04,5,1,678.39,678.39,0,49,6,3,11
39.445,2,3,2134.09,2134.09,0,28,6,2,8
0,1,2,105,123.478890375761,0,61,5,12,8
0,5,1,547.17,547.17,0,43,5,8,5
0,1,2,537.225,537.225,0,47,5,3,12
3.995,1,2,676.982,682.897128205128,0,67,5,12,1
2.32,1,1,384.082,390.815012820513,0,80,6,12,5
27.8,2,1,530.9,530.9,0,60,9,7,1
5.31,2,2,1223.87,1223.87,0,43,4,1,7
0,2,3,105.002,105.002,0,64,9,5,12
48.425,4,1,1140.03,1140.03,0,63,5,4,7
0,6,1,821.43,1004.56329005344,0,55,5,6,7
0,2,1,947.787948717949,947.787948717949,0,51,8,2,11
3.175,2,1,843.554,843.554,0,65,4,12,11
1.975,1,2,162.062,278.15323661756,0,67,5,12,4
0.65,3,2,325.635,333.63811698718,0,33,8,5,2
0.87,3,1,1011.79,1011.79,0,35,4,3,7
1.08,1,2,460.48,465.767740384615,0,40,4,3,1
0,1,2,1294.7,1300.45051282051,0,42,4,2,7
0,3,2,939.9225,939.9225,0,53,6,5,5
5.08,4,3,671.32,671.32,0,32,7,2,2
0,3,1,1295.26,1295.26,0,42,7,3,11
15.325,3,1,1032.48,1032.48,0,59,7,3,4
0,3,2,426,426,0,37,4,6,5
11.165,4,1,869.2175,869.2175,0,31,7,6,8
0,1,1,165.702,174.622400641026,0,80,6,12,8
0,3,1,300.992,404.133041426214,0,22,4,5,2
0,2,2,585.67,590.246971153846,0,46,6,3,5
0.99,3,1,779,779,0,31,4,6,10
7.025,5,1,323.35,467.212708638519,0,40,5,5,6
81.5,2,2,1948.12,1948.12,0,54,10,7,9
20,2,1,780.815,786.180657051282,0,23,4,6,8
0,1,1,674.8075,684.546025641026,0,52,6,1,8
3,2,3,394.334,394.334,0,67,5,12,8
0,1,2,156.272,160.760269230769,0,80,3,12,1
0,2,2,735.622,735.622,0,67,8,7,11
0,1,2,322.3525,327.718157051282,0,62,5,2,8
0,2,2,541.84,563.119018990069,0,39,3,3,3
0,1,2,487.53,494.407115384615,0,69,4,12,11
1.5,2,3,651.98,651.98,0,26,5,6,11
12.995,1,2,333.2,333.2,0,79,9,12,12
0,1,1,751.88,757.605448717949,0,36,5,3,5
0,1,2,503.81,509.293165064103,0,62,4,4,4
0,4,1,754.14,754.14,0,46,6,6,1
0.475,2,1,660.25,660.25,0,65,8,12,4
1.79,3,1,1002.015,1002.015,0,52,6,7,5
0,1,2,773.9695,779.668442307692,0,60,5,3,9
0,1,2,200.56,293.093122832152,0,80,3,12,10
0,2,1,442.899,442.899,0,78,5,12,4
0.85,2,2,609.02,609.02,0,56,3,3,9
0,4,1,376.59,376.59,0,34,4,6,5
1.5,2,3,471.82,491.549233397915,0,23,4,10,2
9.495,3,1,1008.72,1008.72,0,37,6,7,5
8.405,3,1,1835.67,1835.67,0,58,7,3,5
0.245,1,2,177.192,240.192,0,40,4,12,12
27.67,2,1,320.35,374.116887180759,0,77,4,12,9
5.89,3,1,2077.5925,2077.5925,0,51,8,2,6
0,1,1,72.4,201.344940236652,0,46,5,7,5
0,3,1,1709.9125,1709.9125,0,57,7,3,3
0,4,1,831.76,831.76,0,45,7,6,8
8.755,3,2,946.104,946.104,0,60,4,12,8
2.77,3,1,693.5375,693.5375,0,30,7,3,9
0,4,2,1119.11,1119.11,0,37,6,3,8
3.805,3,2,865.760256410256,865.760256410256,0,53,6,2,3
0,2,1,1464.294,1464.294,0,70,9,5,2
0.35,3,2,1210.99,1210.99,0,54,5,5,7
11.375,2,2,116.17,218.59547309747,0,44,4,6,5
0,2,2,682.912,682.912,0,74,6,12,6
0.32,2,3,1793.45,1793.45,0,52,7,2,9
42.39,2,1,1422.3775,1422.3775,0,57,10,5,6
0.61,1,2,292.542,297.24058974359,0,78,4,12,11
14.34,2,1,438.76,444.971282051282,0,80,9,12,8
0.865,2,2,1327.375,1327.375,0,60,6,3,3
1.345,5,1,680.16,680.16,0,43,6,2,2
0,4,2,774.27,774.27,0,45,7,4,3
0,1,2,131.972,139.794355769231,0,80,5,12,9
0,2,2,241.84,342.545509483691,0,25,4,10,8
0.485,4,1,1324.882,1324.882,0,65,4,5,11
0,3,1,729.23,729.23,0,35,4,4,7
0,3,1,575.7975,575.7975,0,64,6,3,12
0,4,1,2134.09,2134.09,0,65,9,12,5
6.07,2,1,868.17717948718,868.17717948718,0,61,7,4,6
10.625,2,1,442,442,0,64,6,5,8
2.13,1,1,445.812,452.243217948718,0,76,7,12,4
9,7,2,515.5,515.5,0,42,8,5,3
2.5,1,2,116.44,229.546314016112,0,55,3,12,10
0,2,2,258.3,274.548782051282,0,23,4,5,11
56.775,1,2,404.67,410.784807692308,0,78,5,4,5
52.5,2,1,619.989,619.989,0,74,8,4,2
0,1,1,71.5,145.63060644961,0,34,4,8,3
0.5,1,2,149.442,168.355619450672,0,66,6,12,9
0,1,1,420.03,424.97625,0,80,4,12,10
0,1,1,120,185,0,51,5,12,12
0,1,2,78.47,83.354375,0,49,6,7,2
0,2,1,1031.05,1031.05,0,33,4,6,6
0,1,1,217.975,223.67921474359,0,70,5,12,4
0.62,2,1,972.332,972.332,0,63,8,7,4
0,2,2,266.63,299.63,0,41,5,6,3
0,2,1,1289.63,1289.63,0,63,9,2,9
0,4,3,1981.4975,1981.4975,0,46,10,2,4
6.955,3,1,1485.745,1485.745,0,67,7,12,9
5.5,2,1,551.02,551.02,0,67,7,11,1
8.085,2,2,350.9525,350.9525,0,46,6,12,1
0,1,2,158.742,181.869679869655,0,68,4,12,2
0.45,2,1,486.312,486.312,0,75,3,8,3
4.025,1,1,646.325,652.298613782051,0,42,5,3,4
3.37,2,2,223.834,326.696131953284,0,80,3,12,8
0,2,1,377.502,395.162198911207,0,69,4,12,11
0,4,1,537.88,537.88,0,43,5,3,1
0.5,4,2,213.1,305.571394921962,0,30,5,9,1
0,2,2,189.49,214.380528620125,0,70,6,12,8
12.18,1,2,926.8,931.853221153846,0,53,3,3,6
0.44,2,1,545.4,545.4,0,62,5,3,10
0,2,2,381.065,384.790480769231,0,29,4,4,11
0,3,3,384.56,384.56,0,23,4,3,6
0,3,2,148.4,282.338294255623,0,33,6,6,5
0,1,2,113.01,214.710340858461,0,24,4,3,5
0,2,1,648.24,648.24,0,65,2,8,8
1.25,1,2,235.602,241.876807692308,0,70,5,7,9
0,1,1,216.807,216.807,0,68,4,12,4
12.675,2,1,527.824,527.824,0,80,6,12,4
0,3,1,1218.84,1218.84,0,54,6,3,2
0,1,2,224.387,229.177817307692,0,80,6,12,3
0,3,1,1145.764,1145.764,0,76,7,5,10
5.31,3,1,703.955,703.955,0,66,6,8,4
3.3,3,1,381.25,381.25,0,55,5,8,5
1.445,4,1,469.46,543.074375861513,0,39,6,8,4
3.745,2,1,618.672,618.672,0,67,9,12,9
8.5,2,2,733.214,733.214,0,80,5,12,7
0,2,1,490.784,490.784,0,74,6,12,10
0,3,2,505.33,505.33,0,47,6,4,5
0.235,2,1,374.86,374.86,0,77,5,12,2
6.92,2,1,1310.005,1310.005,0,46,4,3,9
15.36,2,2,753.48,753.48,0,63,3,8,3
1.835,1,1,275.592,346.777098384808,0,71,4,12,1
0.095,3,3,1459.81,1459.81,0,30,5,4,7
0,2,1,1216.572,1216.572,0,76,6,12,7
0,3,1,395.52641025641,395.52641025641,0,28,5,6,4
9.61,4,1,989.11,989.11,0,52,7,2,10
9.045,2,1,653.2025,653.2025,0,59,10,2,8
0,2,2,115,206.899284711532,0,18,4,9,3
0,3,2,1036.91,1036.91,0,40,7,3,11
0,1,1,207.2,213.177051282051,0,71,4,12,7
0,3,2,235.4,341.919263902886,0,27,4,10,2
0,2,1,877.58,877.58,0,34,4,7,2
16.93,2,1,575.464,575.464,0,80,6,12,11
0.095,5,2,890.112,894.860798076923,0,44,6,12,2
312.645,4,1,1010.99,1010.99,0,48,9,3,11
5.625,2,1,758.26,758.26,0,65,5,2,9
27.63,2,1,1121.34,1121.34,0,80,7,12,9
0,4,1,478.87,555.818397743787,0,44,6,8,3
0,1,1,903.85,908.380048076923,0,40,6,5,2
39.295,2,1,357.82,394.046037616884,0,60,3,12,7
0,1,2,304.4,308.580256410256,0,73,3,12,11
3.495,5,1,1224.7,1224.7,0,43,5,3,7
0,2,2,2134.09,2134.09,0,62,10,3,6
1.735,4,1,1464.23,1464.23,0,58,9,4,12
10.94,2,3,879.194,879.194,0,64,6,1,6
0,7,1,569.71,589.942674793867,0,42,7,6,3
0,1,1,163.85,257.632762215352,0,70,6,12,10
0.99,1,2,102.692,216.33141427397,0,62,5,12,3
2.695,4,1,849.42,849.42,0,49,5,8,1
5.135,2,1,891.4215,891.4215,0,68,6,12,8
11.98,2,1,810.004,813.346051282051,0,69,6,12,6
17.41,4,3,2134.09,2134.09,0,28,6,3,7
136.295,3,1,893.05,893.05,0,53,9,2,1
2.485,5,1,431.01,431.01,0,41,7,5,3
1,2,1,638.494,638.494,0,65,6,12,2
0,2,2,969.35,969.35,0,62,5,4,7
0,3,2,258.7,344.487871487173,0,45,6,12,3
1.995,2,2,889.965,889.965,0,30,6,6,4
0,3,1,1629.8075,1629.8075,0,61,7,3,7
0.75,3,2,148.025,268.402941513059,0,26,6,7,1
0,2,2,584.272,672.030406664393,0,63,4,12,1
0,2,1,409.117,409.117,0,66,8,12,8
0.325,3,2,990.22,990.22,0,48,5,5,4
1.25,1,2,470.882,478.233225961538,0,80,6,12,10
0,2,1,322.744,322.744,0,80,9,12,5
0,2,1,344.792,367.975749448111,0,56,6,12,3
0,2,1,480.49,480.49,0,34,3,8,4
6.995,1,2,327.16,331.950817307692,0,59,3,7,3
0,2,2,780.462,780.462,0,65,5,7,11
4.52,2,1,1613.26,1613.26,0,32,4,3,2
2.495,2,1,1028.4865,1028.4865,0,65,7,12,9
0,3,2,456.05,460.879903846154,0,37,6,3,6
4.22,5,1,758.31,758.31,0,43,6,3,3
0,1,1,257.5895,263.024884615385,0,70,7,4,5
1.03,1,1,236.66,241.674134615385,0,54,3,4,2
0,2,2,601.59,845.637116352996,0,31,4,10,7
0.84,2,2,1221.44,1221.44,0,29,2,3,4
1.555,3,2,1560.58,1560.58,0,80,10,2,11
0,1,1,252.03,256.783125,0,48,3,8,2
0,3,3,1639.395,1639.395,0,34,5,2,9
34.5,2,1,406.564,406.564,0,67,6,12,5
0,6,1,2134.09,2134.09,0,41,7,5,2
4.3,3,2,661.294,661.294,0,80,8,12,3
10.695,2,3,685.419,685.419,0,68,5,12,3
0,3,1,1125.5,1125.5,0,44,6,6,3
1,4,2,369,509.754409806016,0,47,5,8,9
0,2,1,705.11,705.11,0,29,3,3,7
0,2,2,270.04,313.854569715269,0,40,5,8,6
0,3,1,190.5,297.890806326944,0,22,4,3,3
0,1,1,260.992,354.53905680831,0,57,3,12,9
0.97,3,3,1322.545,1322.545,0,55,6,3,6
3.12,4,1,1458.64,1458.64,0,41,9,3,8
0,1,2,320.015,324.644326923077,0,59,3,3,3
0,1,1,301.09,306.103076923077,0,49,5,8,6
0,1,1,199.93,203.728028846154,0,55,4,12,10
12.975,1,2,223.582,228.380798076923,0,68,4,12,1
0,2,1,417.84,417.84,0,69,5,12,6
1.25,1,2,353.382,361.345100961538,0,80,6,12,6
22.8,4,2,2134.09,2134.09,0,54,6,2,8
0,2,2,391.6725,391.6725,0,80,6,12,10
0.145,1,2,201.792,209.643274038462,0,80,7,12,4
0,2,1,443.989,443.989,0,79,3,12,5
0,2,1,428.694,428.694,0,80,6,12,1
0,2,1,518.63,518.63,0,64,7,7,9
3.925,2,2,477.7075,477.7075,0,59,6,4,3
